exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,choice_5,correct,is_exempt,is_invalidated,note,explanation
201510,平成27年10月,16,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,逆火が発生した場合の対応として、適切なものは次のうちどれか。,,,,,,炉内換気をしない。,燃料をさらに多く送る。,燃料を遮断し、原因を確認してから再点火する。,安全装置を無効にする。,水位を見ずに運転を続ける。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-356,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,17,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃料油圧が異常に低い場合に疑う事項として、適切なものは次のうちどれか。,,,,,,水位が高いことだけ。,ストレーナ詰まり、ポンプ不良、弁の状態など。,安全弁の口径だけ。,煙突高さだけ。,ボイラー検査証の有効期間だけ。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-357,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,18,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,排ガス温度が通常より高い場合に疑うこととして、適切なものは次のうちどれか。,,,,,,伝熱面のすす付着やスケール付着。,水質が必ず完全であること。,燃料が不要になったこと。,安全弁が不要になったこと。,水面計の閉塞だけ。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-358,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,19,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,日常点検で給水系統について確認する事項として、適切なものは次のうちどれか。,,,,,,安全弁の価格だけ。,燃料販売店の所在地だけ。,煙突の塗装色だけ。,ポンプ、弁、漏れ、圧力、給水量など。,作業者の通勤経路だけ。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-359,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,20,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃焼状態の目視確認で見る事項として、適切なものは次のうちどれか。,,,,,,水処理薬剤の容器色だけ。,作業靴の色だけ。,検査証の紙質だけ。,火炎の形、色、安定性、煙の状態など。,燃料販売店の看板だけ。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-360,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,21,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,炉内圧が正圧になりすぎた場合の問題として、適切なものは次のうちどれか。,,,,,,安全弁が不要になる。,水質が必ず改善する。,燃料消費がゼロになる。,火炎や燃焼ガスの噴出のおそれがある。,排ガスが発生しない。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-371,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,22,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,通風が強すぎる場合に起こり得ることとして、適切なものは次のうちどれか。,,,,,,燃料が不要になる。,火炎が不安定になり、排ガス熱損失が増えることがある。,水位が必ず上がる。,スケールが瞬時に消える。,安全弁が開かなくなる。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-372,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,23,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,空気不足で増加しやすいものとして、適切なものは次のうちどれか。,,,,,,ボイラー検査証の枚数。,給水硬度の低下。,安全弁数。,一酸化炭素。,水面計の長さ。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-373,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,24,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃焼温度が高いほど増加しやすい大気汚染物質として、適切なものは次のうちどれか。,,,,,,NOx。,水蒸気の乾き度。,給水硬度。,安全弁口径。,ボイラー室照度。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-374,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,25,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,理論空気量に関する記述として、適切なものは次のうちどれか。,,,,,,安全弁の吹出し量である。,実際に必ず供給してはならない空気量である。,水処理に必要な薬剤量である。,燃料を完全燃焼させるのに理論上必要な最小空気量である。,煙突高さの別名である。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-375,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,26,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,空気比に関する記述として、適切なものは次のうちどれか。,,,,,,実際空気量を理論空気量で割った値である。,燃料の密度を水の密度で割った値である。,水位を胴径で割った値である。,安全弁口径を圧力で割った値である。,煙突高さを室温で割った値である。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-376,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
201510,平成27年10月,27,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,排ガス中CO2濃度が燃焼管理で使われる理由として、適切なものは次のうちどれか。,,,,,,燃料価格を示すため。,水位を直接示すため。,給水硬度を示すため。,安全弁の設定圧を示すため。,空気比や燃焼状態を推定する手掛かりになるため。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-377,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
