id,question,answer,explanation,category,tags,source,note
2704b-16-4,ボイラーの休止中の保存法について、誤っているものは次のうちどれか。選択肢4: 満水保存法は、凍結のおそれがある場合には採用できない。,×,元問題の正答選択肢は（2）です。選択肢4の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問16,確認済み
2704b-16-5,ボイラーの休止中の保存法について、誤っているものは次のうちどれか。選択肢5: 満水保存法では、月に1～2回、保存水の薬剤の濃度などを測定し、所定の値を保つよう管理する。,×,元問題の正答選択肢は（2）です。選択肢5の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問16,確認済み
2704b-17-1,ボイラーにキャリオーバが発生した場合の処置として、誤っているものは次のうちどれか。選択肢1: 燃焼量を下げる。,×,元問題の正答選択肢は（2）です。選択肢1の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問17,確認済み
2704b-17-2,ボイラーにキャリオーバが発生した場合の処置として、誤っているものは次のうちどれか。選択肢2: 主蒸気弁を急開して蒸気圧力を下げる。,○,元問題の正答選択肢は（2）です。選択肢2の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問17,確認済み
2704b-17-3,ボイラーにキャリオーバが発生した場合の処置として、誤っているものは次のうちどれか。選択肢3: ボイラー水位が高いときは、一部を吹出しする。,×,元問題の正答選択肢は（2）です。選択肢3の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問17,確認済み
2704b-17-4,ボイラーにキャリオーバが発生した場合の処置として、誤っているものは次のうちどれか。選択肢4: ボイラー水の水質試験を行う。,×,元問題の正答選択肢は（2）です。選択肢4の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問17,確認済み
2704b-17-5,ボイラーにキャリオーバが発生した場合の処置として、誤っているものは次のうちどれか。選択肢5: ボイラー水が過度に濃縮されたときは、吹出し量を増す。,×,元問題の正答選択肢は（2）です。選択肢5の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問17,確認済み
2704b-18-1,ボイラーの内面腐食について、誤っているものは次のうちどれか。選択肢1: 給水中に含まれる溶存気体のO2やCO2は、鋼材の腐食の原因となる。,×,元問題の正答選択肢は（5）です。選択肢1の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問18,確認済み
2704b-18-2,ボイラーの内面腐食について、誤っているものは次のうちどれか。選択肢2: 腐食は、一般に電気化学的作用により生じる。,×,元問題の正答選択肢は（5）です。選択肢2の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問18,確認済み
2704b-18-3,ボイラーの内面腐食について、誤っているものは次のうちどれか。選択肢3: アルカリ腐食は、高温のボイラー水中で濃縮した水酸化ナトリウムと鋼材が反応して生じる。,×,元問題の正答選択肢は（5）です。選択肢3の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問18,確認済み
2704b-18-4,ボイラーの内面腐食について、誤っているものは次のうちどれか。選択肢4: ボイラー水の酸消費量を調整することによって、腐食を抑制する。,×,元問題の正答選択肢は（5）です。選択肢4の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問18,確認済み
2704b-18-5,ボイラーの内面腐食について、誤っているものは次のうちどれか。選択肢5: ボイラー水のpHを酸性に調整することによって、腐食を抑制する。,○,元問題の正答選択肢は（5）です。選択肢5の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問18,確認済み
2704b-19-1,ボイラーの燃焼安全装置の燃料油用遮断弁(電磁弁)の遮断機構の故障の原因となる事項として、誤っているものは次のうちどれか。選択肢1: バイメタルが損傷している。,○,元問題の正答選択肢は（1）です。選択肢1の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問19,確認済み
2704b-19-2,ボイラーの燃焼安全装置の燃料油用遮断弁(電磁弁)の遮断機構の故障の原因となる事項として、誤っているものは次のうちどれか。選択肢2: 電磁コイルが焼損している。,×,元問題の正答選択肢は（1）です。選択肢2の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問19,確認済み
2704b-19-3,ボイラーの燃焼安全装置の燃料油用遮断弁(電磁弁)の遮断機構の故障の原因となる事項として、誤っているものは次のうちどれか。選択肢3: 電磁コイルの絶縁が低下している。,×,元問題の正答選択肢は（1）です。選択肢3の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問19,確認済み
2704b-19-4,ボイラーの燃焼安全装置の燃料油用遮断弁(電磁弁)の遮断機構の故障の原因となる事項として、誤っているものは次のうちどれか。選択肢4: 弁座が変形したり損傷している。,×,元問題の正答選択肢は（1）です。選択肢4の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問19,確認済み
2704b-19-5,ボイラーの燃焼安全装置の燃料油用遮断弁(電磁弁)の遮断機構の故障の原因となる事項として、誤っているものは次のうちどれか。選択肢5: 弁棒が曲がったり折損している。,×,元問題の正答選択肢は（1）です。選択肢5の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問19,確認済み
2704b-20-1,ボイラー清缶剤の使用目的として、誤っているものは次のうちどれか。選択肢1: ボイラー内で軟化により生じた泥状沈殿物の結晶の成長を防止する。,×,元問題の正答選択肢は（2）です。選択肢1の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問20,確認済み
2704b-20-2,ボイラー清缶剤の使用目的として、誤っているものは次のうちどれか。選択肢2: ボイラーの伝熱面へのすすの付着を防止する。,○,元問題の正答選択肢は（2）です。選択肢2の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問20,確認済み
2704b-20-3,ボイラー清缶剤の使用目的として、誤っているものは次のうちどれか。選択肢3: 低圧ボイラーで、ボイラー水中のシリカを可溶性の化合物に変える。,×,元問題の正答選択肢は（2）です。選択肢3の正誤を確認しましょう。,ボイラーの取扱いに関する知識,平成27年4月,平成27年4月 問20,確認済み
